keyword,title,brand,price,raw_price,rating,reviews,platform,position,delivery,discount_pct,price_range,visibility_score,link,thumbnail,data_source
power bank fast charging,Dell power bank fast charging Model 614,Dell,44089.0,,3.9,200,Flipkart,158,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Nike office chair ergonomic Model 977,MI,41365.0,,3.8,1093,Croma,132,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,LG microwave oven convection Model 911,LG,15783.0,,3.8,2230,Amazon,172,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 190,HP,36826.0,,2.5,320,Amazon,173,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Sony men running shoes Model 605,Sony,22100.5,,2.9,418,Croma,154,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Philips power bank fast charging Model 994,Philips,36273.0,,3.6,1514,Reliance Digital,159,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Samsung office chair ergonomic Model 796,Samsung,7217.0,,4.3,4830,Reliance Digital,133,2 Days,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Samsung men running shoes Model 565,Samsung,33380.0,,2.6,2274,Reliance Digital,155,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Philips power bank fast charging Model 567,Philips,42951.0,,4.2,2692,Reliance Digital,160,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Nike office chair ergonomic Model 620,MI,23961.0,,3.7,913,Reliance Digital,134,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Sony office chair ergonomic Model 822,Sony,24312.0,,4.1,4670,Amazon,135,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Philips power bank fast charging Model 275,Philips,49516.0,,4.7,571,Croma,161,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Boat office chair ergonomic Model 912,Boat,13315.0,,2.7,3479,Amazon,136,2 Days,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,HP men running shoes Model 889,HP,46591.0,,5.0,4088,Flipkart,156,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Philips microwave oven convection Model 811,Philips,265610.0,,4.3,4360,Croma,174,2 Days,0.0,Luxury (50K+),0.0,,,csv
air fryer India,Philips air fryer India Model 811,Philips,24354.0,,2.7,3500,Reliance Digital,145,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 599,MI,25806.0,,4.3,2331,Flipkart,175,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,HP air fryer India Model 506,HP,5202.0,,3.6,2195,Croma,146,2 Days,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Samsung microwave oven convection Model 571,Samsung,10268.0,,4.7,3228,Flipkart,176,2 Days,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,HP air fryer India Model 838,HP,47909.0,,4.6,2214,Amazon,147,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Sony air fryer India Model 333,Sony,23754.5,,3.3,609,Croma,148,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Puma air fryer India Model 766,Puma,5958.0,,3.4,494,Flipkart,149,2 Days,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Dell men running shoes Model 874,Dell,10730.0,,2.5,1422,Reliance Digital,157,2 Days,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Philips men running shoes Model 202,Philips,14611.0,,2.7,4839,Croma,158,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,Boat power bank fast charging Model 718,Boat,32604.0,,3.8,2491,Croma,162,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Philips men running shoes Model 793,Philips,9884.0,,3.1,1285,Croma,159,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Nike microwave oven convection Model 519,MI,23499.0,,4.7,3824,Flipkart,177,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Dell office chair ergonomic Model 304,Dell,19464.0,,3.7,1826,Amazon,137,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 657,Boat,37648.0,,3.6,249,Croma,178,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Samsung office chair ergonomic Model 705,Samsung,42565.0,,3.7,1017,Amazon,138,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,LG power bank fast charging Model 718,LG,39901.0,,3.2,2296,Reliance Digital,163,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Dell power bank fast charging Model 936,Dell,45006.0,,4.1,3694,Flipkart,164,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 652,Boat,23499.0,,4.0,1801,Amazon,179,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 435,MI,13475.0,,4.5,1862,Amazon,180,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 544,HP,2627.0,,4.7,512,Amazon,165,Free Delivery,0.0,Mid-Range (2K-5K),0.0,,,csv
office chair ergonomic,Boat office chair ergonomic Model 509,Boat,7810.0,,2.9,3143,Croma,139,2 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,Nike power bank fast charging Model 863,Nike,39057.0,,4.1,1310,Reliance Digital,166,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Nike microwave oven convection Model 798,MI,13302.0,,3.0,4736,Croma,181,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,LG office chair ergonomic Model 482,LG,27778.0,,3.7,1253,Flipkart,140,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Dell men running shoes Model 980,Dell,26143.0,,4.3,3563,Amazon,160,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Samsung men running shoes Model 804,Samsung,37654.0,,2.9,4091,Reliance Digital,161,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,LG power bank fast charging Model 629,LG,17478.0,,3.8,835,Reliance Digital,167,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Philips power bank fast charging Model 367,Philips,27079.5,,3.1,587,Flipkart,168,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Puma air fryer India Model 888,Puma,32658.0,,3.4,3151,Reliance Digital,152,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Sony power bank fast charging Model 453,Sony,33355.0,,3.6,1888,Amazon,169,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Sony air fryer India Model 957,Sony,39483.0,,3.6,3781,Flipkart,153,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 753,Dell,6992.0,,4.4,1002,Flipkart,154,2 Days,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Sony office chair ergonomic Model 657,Sony,41830.0,,3.5,660,Reliance Digital,141,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Sony microwave oven convection Model 482,Sony,7782.0,,3.3,2054,Croma,182,2 Days,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Philips office chair ergonomic Model 288,Philips,24312.0,,3.6,4383,Reliance Digital,142,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Philips office chair ergonomic Model 414,Philips,12081.0,,3.2,1965,Amazon,143,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Sony men running shoes Model 620,Sony,27675.0,,2.8,2671,Flipkart,162,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,HP air fryer India Model 412,HP,23754.5,,4.5,1293,Croma,155,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Samsung air fryer India Model 295,Samsung,23754.5,,3.8,0,Reliance Digital,156,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,LG men running shoes Model 675,LG,8539.0,,2.8,1189,Reliance Digital,163,2 Days,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Nike office chair ergonomic Model 559,MI,24312.0,,3.7,3147,Reliance Digital,144,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Puma air fryer India Model 882,Puma,23754.5,,3.8,4009,Flipkart,157,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Nike office chair ergonomic Model 213,MI,38033.0,,3.0,2660,Croma,145,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 317,HP,36440.0,,3.3,3468,Reliance Digital,183,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,HP office chair ergonomic Model 478,HP,24312.0,,3.5,89,Croma,146,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Nike office chair ergonomic Model 206,MI,7079.0,,3.8,3238,Amazon,147,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,LG office chair ergonomic Model 859,LG,44020.0,,3.4,4622,Reliance Digital,148,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 880,HP,48374.0,,3.9,2179,Reliance Digital,170,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Nike office chair ergonomic Model 716,MI,6599.0,,4.4,1617,Flipkart,149,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Nike men running shoes Model 830,Nike,14871.0,,4.6,187,Amazon,164,2 Days,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Boat office chair ergonomic Model 688,Boat,2783.0,,3.1,1997,Reliance Digital,150,5 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
power bank fast charging,Philips power bank fast charging Model 262,Philips,20128.0,,4.6,1331,Reliance Digital,171,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Boat power bank fast charging Model 942,Boat,42017.0,,3.2,4463,Reliance Digital,172,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 679,Dell,41000.0,,3.0,4008,Flipkart,158,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Samsung power bank fast charging Model 221,Samsung,27079.5,,2.7,4394,Croma,173,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Philips office chair ergonomic Model 808,Philips,24312.0,,5.0,3347,Amazon,151,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Sony air fryer India Model 449,Sony,37450.0,,2.6,4046,Reliance Digital,159,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Samsung air fryer India Model 811,Samsung,8748.0,,3.9,0,Amazon,160,2 Days,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 555,Boat,40310.0,,3.7,0,Croma,184,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Samsung men running shoes Model 152,Samsung,22100.5,,4.5,4319,Flipkart,165,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Sony power bank fast charging Model 485,Sony,14257.0,,3.3,4586,Flipkart,174,5 Days,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Boat office chair ergonomic Model 957,Boat,30490.0,,2.9,4951,Flipkart,152,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Philips power bank fast charging Model 713,Philips,33479.0,,3.5,1868,Croma,175,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Samsung power bank fast charging Model 126,Samsung,27079.5,,4.7,3626,Reliance Digital,176,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Philips air fryer India Model 632,Philips,23754.5,,3.1,741,Amazon,161,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Philips men running shoes Model 197,Philips,16859.0,,2.9,3991,Amazon,166,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Boat men running shoes Model 599,Boat,38659.0,,4.1,3508,Flipkart,167,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,HP men running shoes Model 842,HP,36141.0,,4.4,523,Croma,168,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Dell office chair ergonomic Model 675,Dell,39908.0,,3.7,1019,Amazon,153,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Dell microwave oven convection Model 991,Dell,2702.0,,4.1,1510,Amazon,185,Free Delivery,0.0,Mid-Range (2K-5K),0.0,,,csv
office chair ergonomic,Dell office chair ergonomic Model 968,Dell,27549.0,,3.7,1702,Amazon,154,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Philips office chair ergonomic Model 629,Philips,32891.0,,3.7,2641,Flipkart,155,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,LG men running shoes Model 114,LG,22100.5,,2.7,2202,Reliance Digital,169,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 573,HP,31490.0,,3.1,3081,Amazon,186,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,LG men running shoes Model 141,LG,4134.0,,3.5,2553,Reliance Digital,170,2 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
men running shoes,LG men running shoes Model 731,LG,48627.0,,4.0,2347,Reliance Digital,171,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Sony microwave oven convection Model 676,Sony,41297.0,,4.3,2957,Croma,187,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Boat men running shoes Model 946,Boat,39259.0,,3.6,3308,Amazon,172,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Boat men running shoes Model 401,Boat,22100.5,,4.4,3883,Reliance Digital,173,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Dell men running shoes Model 200,Dell,4014.0,,3.4,3811,Flipkart,174,2 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
power bank fast charging,Samsung power bank fast charging Model 878,Samsung,9900.0,,3.4,3076,Croma,177,5 Days,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,Nike air fryer India Model 258,Nike,7313.0,,4.8,4820,Amazon,162,5 Days,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Dell men running shoes Model 244,Dell,23673.0,,4.5,3927,Croma,175,2 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,HP men running shoes Model 771,HP,21140.0,,3.7,2215,Amazon,176,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Boat microwave oven convection Model 219,Boat,19893.0,,3.5,3165,Amazon,188,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Dell microwave oven convection Model 150,Dell,29474.0,,2.5,3901,Croma,189,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,LG microwave oven convection Model 304,LG,23499.0,,2.6,4843,Amazon,190,2 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Dell air fryer India Model 406,Dell,580.0,,5.0,4288,Reliance Digital,163,Free Delivery,0.0,Economy (500-2K),0.0,,,csv
power bank fast charging,Samsung power bank fast charging Model 292,Samsung,2027.0,,5.0,939,Amazon,178,5 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
office chair ergonomic,LG office chair ergonomic Model 239,LG,38994.0,,3.0,2868,Reliance Digital,157,5 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Philips office chair ergonomic Model 666,Philips,31575.0,,5.0,1871,Reliance Digital,158,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,HP microwave oven convection Model 268,HP,3182.0,,3.3,278,Flipkart,191,Free Delivery,0.0,Mid-Range (2K-5K),0.0,,,csv
men running shoes,Philips men running shoes Model 842,Philips,33315.0,,3.7,1768,Amazon,177,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Samsung office chair ergonomic Model 950,Samsung,41261.0,,4.0,808,Flipkart,159,5 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 514,HP,23139.0,,3.5,3129,Amazon,179,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Boat power bank fast charging Model 872,Boat,41853.0,,3.9,762,Amazon,180,2 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 666,MI,12418.0,,3.5,4483,Reliance Digital,192,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,Nike air fryer India Model 114,Nike,509.0,,3.8,3324,Reliance Digital,164,2 Days,0.0,Economy (500-2K),0.0,,,csv
air fryer India,Dell air fryer India Model 326,Dell,21328.0,,4.5,2894,Amazon,165,2 Days,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Puma office chair ergonomic Model 149,MI,48111.0,,4.1,96,Croma,160,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Nike microwave oven convection Model 989,MI,33750.0,,3.1,4457,Reliance Digital,193,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 243,MI,7911.0,,4.3,3020,Reliance Digital,194,2 Days,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,Boat power bank fast charging Model 254,Boat,4855.0,,4.8,2336,Reliance Digital,181,Free Delivery,0.0,Mid-Range (2K-5K),0.0,,,csv
microwave oven convection,Philips microwave oven convection Model 132,Philips,110800.0,,3.8,4460,Croma,195,Free Delivery,0.0,Luxury (50K+),0.0,,,csv
office chair ergonomic,Dell office chair ergonomic Model 448,Dell,44077.0,,5.0,4078,Flipkart,161,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,Philips office chair ergonomic Model 849,Philips,5498.0,,2.9,1932,Amazon,162,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
office chair ergonomic,Philips office chair ergonomic Model 137,Philips,10015.0,,3.7,2426,Flipkart,163,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
power bank fast charging,Philips power bank fast charging Model 586,Philips,27079.5,,2.9,1312,Flipkart,182,5 Days,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,Puma men running shoes Model 575,Puma,24405.0,,3.2,3131,Reliance Digital,178,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
men running shoes,LG men running shoes Model 503,LG,13904.0,,3.7,3400,Croma,179,2 Days,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,HP air fryer India Model 491,HP,12698.0,,3.8,3540,Reliance Digital,166,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
men running shoes,Dell men running shoes Model 997,Dell,12597.0,,4.2,3096,Amazon,180,5 Days,0.0,Premium (5K-15K),0.0,,,csv
microwave oven convection,LG microwave oven convection Model 638,LG,4845.0,,4.5,2320,Croma,196,5 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
men running shoes,Dell men running shoes Model 968,Dell,22100.5,,3.1,1233,Reliance Digital,181,2 Days,0.0,High-End (15K-50K),0.0,,,csv
power bank fast charging,Dell power bank fast charging Model 238,Dell,15091.0,,4.1,1955,Croma,183,Free Delivery,0.0,High-End (15K-50K),0.0,,,csv
office chair ergonomic,LG office chair ergonomic Model 100,LG,7656.0,,4.7,778,Croma,164,5 Days,0.0,Premium (5K-15K),0.0,,,csv
air fryer India,Nike air fryer India Model 886,Nike,242370.0,,4.7,745,Flipkart,167,5 Days,0.0,Luxury (50K+),0.0,,,csv
air fryer India,LG air fryer India Model 521,LG,3501.0,,2.7,4874,Flipkart,168,2 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
office chair ergonomic,Samsung office chair ergonomic Model 134,Samsung,2841.0,,3.7,3132,Croma,165,5 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
men running shoes,Philips men running shoes Model 661,Philips,4516.0,,4.6,1771,Flipkart,182,2 Days,0.0,Mid-Range (2K-5K),0.0,,,csv
microwave oven convection,Puma microwave oven convection Model 387,MI,27730.0,,2.7,3521,Croma,197,5 Days,0.0,High-End (15K-50K),0.0,,,csv
air fryer India,Philips air fryer India Model 575,Philips,1010.0,,3.3,2030,Flipkart,169,2 Days,0.0,Economy (500-2K),0.0,,,csv
power bank fast charging,HP power bank fast charging Model 829,HP,21387.0,,3.4,3884,Reliance Digital,184,5 Days,0.0,High-End (15K-50K),0.0,,,csv
microwave oven convection,Sony microwave oven convection Model 479,Sony,229950.0,,4.3,594,Reliance Digital,198,Free Delivery,0.0,Luxury (50K+),0.0,,,csv
office chair ergonomic,HP office chair ergonomic Model 981,HP,10915.0,,3.5,2068,Amazon,166,Free Delivery,0.0,Premium (5K-15K),0.0,,,csv
